e1,c1,s1,e2,c2,s2,e10,c10,s10,e100,c100,s100,
0.0232441,1.92526,5,1.33748,-9.46559,3.5,0.689352,-0.09993,3.8,1.0888,2.73281,3.31,
2.34809,2.38412,2,1.48714,0.987497,2.5,0.586823,0.498559,3.2,0.950747,-0.0638803,3.54,
0.0356952,-1.13954,5,1.52522,-0.029359,3.5,1.03495,1.00288,3.2,0.92566,-3.10403,3.64,
0.479766,-0.320163,6,0.85055,2.38161,3,0.896518,0.343535,3.6,1.05247,-1.28575,3.73,
0.547261,-0.671199,6,0.435229,0.0871713,6,1.02319,0.796175,2.6,0.967911,-3.16209,3.43,
1.27729,-0.517723,6,1.11028,2.44787,5,1.00602,-4.84883,3.5,0.812889,0.818556,3.37,
0.868351,3.21542,1,0.473247,-2.21969,1.5,0.636289,2.10097,2.8,1.09088,0.41682,3.63,
0.264897,-1.21009,3,2.5179,0.0136113,3.5,0.660633,7.66182,3,1.04745,4.93511,3.36,
0.220506,2.5699,1,1.33555,14.5899,3.5,1.28901,-1.74807,3.2,1.01693,-3.39645,3.53,
0.566732,-36.7359,3,0.961603,-0.118364,2,1.17979,1.0036,3,0.916252,-0.0234139,3.28,
2.18454,11.7914,5,0.211027,0.595226,3,0.915471,11.7881,2.7,1.13884,1.88458,3.66,
1.31641,-0.874953,1,0.107882,0.930291,3,0.856375,0.489202,3.8,0.957512,0.395362,3.37,
0.416842,11.2951,5,2.59688,0.272705,5.5,1.02295,0.623739,3.2,0.886418,3.51131,3.18,
0.144324,-0.810012,4,0.720639,0.0697695,3.5,0.900508,-0.704629,2.2,0.966277,-1.22514,3.84,
0.681557,-0.900404,4,1.89188,-1.90334,4.5,0.888871,-0.316161,3.6,0.939974,-55.3981,3.26,
1.01015,-0.712284,1,2.6859,0.0148027,4,1.29256,22.7623,3.8,1.01931,-1.26217,3.57,
0.675075,-0.872329,4,1.36494,680.145,2,0.700504,-0.422625,3.9,0.931182,1.57795,3.29,
0.241121,0.627545,4,0.759022,0.709056,3.5,1.82868,-3.43962,3.2,0.977382,-0.626011,3.61,
0.25856,-19.7615,5,0.314071,0.0236163,2,0.925519,-0.488249,2.6,1.04714,-0.408605,3.27,
1.03381,-1.43592,2,0.712406,-1.08472,5,1.29018,-0.871028,3.5,1.04658,-0.809812,3.6,
1.33158,-0.16042,5,0.933627,2.11211,3.5,0.962712,-2.09353,3.8,0.887928,1.03584,3.72,
0.280344,1.47552,5,1.45483,1.21618,1,0.599029,-0.366783,2.5,0.937683,-0.68028,3.6,
0.891079,-1.48908,2,0.544247,-11.7438,3,0.729643,-2.60331,3.1,1.04499,0.56492,3.83,
0.523553,0.181161,2,1.15561,1.61361,3.5,1.56753,0.393978,2.3,0.9509,2.4776,3.55,
0.480242,-1.07406,2,0.595614,0.28768,4,0.925413,0.293158,2.9,1.05751,-0.127553,3.5,
0.736091,5.5113,3,0.456531,2.00311,3.5,0.636387,3.18579,3,0.83429,0.558997,3.72,
1.93987,3.92665,1,0.397121,0.223428,2.5,0.781154,-0.196999,3.5,0.990449,-6.11945,3.53,
1.00054,2.85464,6,2.58349,-1.29459,4,1.31858,-0.00308316,3.3,0.987307,1.10292,3.73,
0.168392,-1.29735,6,0.204706,1.00365,4,1.05478,0.261793,2.7,1.06022,-1.05271,3.49,
0.734801,-3.32804,2,1.4927,-0.480433,3,0.557492,-2.95123,2.9,1.06194,12.1276,3.7,
0.331652,0.608264,4,0.257987,-0.703062,4,1.27643,0.254375,2.9,1.06677,56.4608,3.48,
2.36645,-1.3162,2,0.106252,454.64,5.5,1.02257,-2.37667,4.3,0.917481,0.514127,3.45,
0.378392,0.272353,6,0.236757,-0.885993,3,0.572358,-14.7543,3.7,0.920246,-0.492872,3.77,
0.203685,0.59434,3,2.80908,-1.34392,3,1.30887,-0.697519,3,0.884164,-0.140455,3.33,
1.21066,3.15933,5,0.750123,0.521481,4.5,1.22715,1.89326,3.1,0.935041,-0.991782,3.58,
2.68544,-2.00201,4,0.889056,-0.48888,2,0.679623,0.176529,2.8,0.941363,2.67687,3.76,
0.728105,3.61984,5,2.38145,-38.3265,5.5,0.405963,-1.71616,2.7,1.10132,1.01659,3.63,
5.66977,-0.711075,2,1.17091,0.401801,5,1.1489,1.06168,4.5,0.985332,-4.56836,3.49,
1.48361,0.337925,3,0.4969,0.734209,4,0.578773,0.672034,4,0.963127,-3.08184,3.39,
0.615533,-647.464,5,1.22634,-1.80723,2.5,2.08762,3.6921,3,0.976513,1.76692,3.77,
0.56272,0.0756846,5,1.78378,-0.315056,3,0.655412,2.15368,3,1.05398,-0.82092,3.45,
0.974077,0.615849,4,1.72969,1.5523,4.5,0.899939,0.417851,3.3,1.13384,0.01596,3.32,
1.96909,-0.26875,4,0.914366,-0.231368,3,0.551234,0.165659,3.5,0.96417,1.24015,3.5,
1.80649,-1.20462,5,1.77662,-0.0479094,4.5,1.17689,-0.322504,4.2,1.16037,3.38652,3.23,
0.271742,-0.769545,3,0.143023,17.068,3,1.63162,1.54445,1.9,0.959902,-1.76501,3.65,
0.666782,-41.3822,5,0.266656,-0.407686,2,1.21813,-0.474179,2.7,1.16521,2.20216,3.35,
0.00756739,0.2116,5,0.209947,-0.407431,1.5,1.17163,3.16696,4,1.02739,0.267294,3.62,
1.24656,-9.0113,5,0.360835,0.643126,2,0.795402,-2.79473,2.4,1.09344,0.657284,3.5,
4.91903,-2.69126,5,0.613016,1.81896,1,1.10835,-10.9714,3,0.997064,-0.416498,3.54,
0.42819,-1.47429,5,0.831172,-5.7099,4,0.90564,-0.340491,2.9,1.03398,1.66164,3.47,
0.188039,-1.1469,5,0.672533,-1.98152,5.5,1.12823,0.247094,4.4,1.02394,0.722182,3.52,
0.0513861,0.774351,3,0.749621,1.99893,2.5,0.927345,-1.6536,3.7,1.04389,-2.73669,3.31,
2.22569,0.985227,2,0.505747,0.44129,1,1.2453,-0.197998,3.2,1.21595,-0.282131,3.53,
1.13204,-5.54905,4,0.821053,-1.10131,2,0.999467,-0.01529,3.3,0.993693,0.0749599,3.49,
0.92271,-0.800503,1,1.81504,-0.309964,3.5,1.0864,0.207353,3.4,1.02238,-4.0641,3.45,
0.649183,0.375951,1,0.230462,-5.78811,4.5,1.38172,1.26963,4,1.06405,-48.3494,3.34,
2.22754,0.48181,2,0.338683,-0.293928,3.5,0.701124,-1.65205,3.4,1.07026,-13.0911,3.67,
1.06805,-2.94473,5,2.79733,0.00309152,3,0.874172,-15.2811,2.4,1.05896,3.93557,3.41,
0.411866,-0.837301,2,0.0587937,5.07473,4.5,0.693145,10.1975,4.2,0.920582,-2.03204,3.69,
1.43774,1.09271,4,0.269323,0.797126,1.5,0.694728,-0.572905,3.1,0.982712,0.873764,3.78,
0.857134,0.486426,1,0.531719,0.426748,3,0.873514,0.582262,3.2,1.16474,1.90738,3.69,
1.86959,2.81559,4,1.46005,-0.926648,3,1.20918,12.3183,3.3,1.016,1.55007,3.17,
1.3796,317.556,3,0.419856,-2.15528,5,0.731173,-2.33353,4.2,1.05712,-2.96814,3.34,
0.531221,-2.32741,2,1.8494,4.57476,4,0.458352,0.348974,4.5,1.02298,-0.21255,3.12,
0.133748,0.555937,6,1.02961,-0.512559,5,1.72519,0.329965,3,0.888261,-1.31537,3.65,
0.143438,-4.3407,4,0.731279,0.417414,1.5,1.5739,-1.88136,3.1,0.965524,-1.72487,3.48,
0.175956,2.27844,5,1.19734,2.62623,2,1.42351,-3.37489,2.6,1.14606,-38.8412,3.6,
0.112876,-9.72559,3,1.65989,0.632618,3.5,1.00307,0.614691,4.2,1.05365,-0.23248,3.4,
1.89843,0.475741,3,1.5172,-1.18513,2.5,0.743944,-2.60587,3.3,1.19876,-7.51715,3.5,
0.429848,-0.031935,2,1.27818,46.9053,3,0.659057,-0.0244945,3.2,1.1312,1.33735,3.47,
0.0685747,-0.480702,5,1.07289,3.71674,5,1.07755,0.637557,3.7,1.0772,0.479905,3.38,
0.0494677,-0.814935,2,1.64204,-2.90333,2,0.89673,-0.0369609,3.2,1.00996,0.207113,3.63,
0.813195,0.121383,1,0.443473,1.79561,4,0.768291,-0.0221162,2.9,0.990918,-1.29845,3.77,
0.0190758,-10.1436,5,1.39522,-0.0395167,2,0.61883,3.34426,3.2,1.07715,-2.0753,3.66,
0.465969,-0.440766,5,0.798383,-0.514515,2,0.81043,-1.22682,3,1.11448,0.891628,3.6,
0.9969,-0.163224,1,0.659643,-0.0925123,2.5,1.50901,-4.21799,4.6,1.01268,-21.9044,3.18,
1.14725,-142.255,5,1.2585,-0.685333,3,0.396953,1.45564,3.3,1.04429,2.55396,3.26,
2.31494,-0.69183,2,0.387871,-2.06111,2.5,0.855146,1.52057,4.4,0.900122,49.0956,3.68,
1.24016,-19.5795,2,1.46533,-2.36239,1.5,0.850642,0.157362,3.2,0.978649,0.842028,3.7,
1.90527,0.403715,6,0.537902,0.816758,6,1.53652,0.143153,3.9,0.685872,-0.263755,3.58,
0.597545,0.523866,4,0.589465,0.106746,4.5,0.656698,-0.715784,3.4,1.09833,4.58107,3.66,
0.290109,69.2672,2,0.137256,-0.779449,2,1.01346,2.21182,3.5,1.11567,-0.699613,3.36,
1.28236,0.860998,1,0.618593,-0.0707452,2.5,1.0214,-0.972136,3.8,1.1037,-0.100679,3.27,
0.283495,-280.95,3,1.04223,0.479874,3.5,1.59334,0.056897,3.9,1.02441,-1.39843,3.29,
0.153818,-2.38973,6,1.04917,-0.957897,5,1.33249,-13.592,3.7,0.994615,0.667008,3.32,
2.44031,-0.00167854,4,0.580635,-1.14584,5,0.845114,-0.735988,3.3,1.05397,0.44449,3.4,
0.939343,-1.44225,1,1.28466,0.58716,2,0.666721,3.1936,4,1.04967,0.269618,3.71,
0.068321,-0.719767,6,0.385214,1.66597,3,1.43492,-1.69013,4.2,0.918866,-1.2207,3.22,
0.292059,-0.275493,5,1.021,0.817283,3,0.926879,6.36797,3.5,1.03652,10.1099,3.52,
0.373688,-6.08035,3,0.292065,-0.578013,2,1.50951,-0.796724,4.2,1.16765,-0.535807,3.63,
0.778487,0.42552,3,1.2128,-4.28824,3.5,1.14284,-0.204491,2.6,0.884383,-1.94681,3.74,
2.74226,-34.0128,5,2.67996,0.607783,6,0.725443,0.0939252,3.4,0.986515,0.792913,3.62,
1.50824,4.22854,5,0.885238,0.658021,1.5,0.767578,0.129467,3.4,0.855375,5.45251,3.52,
2.59465,-0.0858287,2,3.25125,-1.32524,4,1.03655,-2.02226,3.5,1.09865,-0.117788,3.61,
1.08651,5.43614,3,0.365681,-0.845368,4.5,0.509813,1.8257,3.9,0.955739,-0.901664,3.3,
0.142557,-0.997639,1,1.07471,0.811093,5.5,1.09514,-0.209872,3.4,0.979338,-1.48379,3.6,
2.90376,-0.488818,2,0.227229,4.10629,5,0.877336,3.94615,3.8,0.932973,-0.158198,3.32,
1.01568,-0.267398,4,0.573802,0.271983,4,0.824754,-0.117567,4,1.05116,-0.178623,3.1,
1.49122,-3.40226,1,1.06306,0.335048,4.5,0.580863,-1.07879,3.5,1.03507,-0.173915,3.77,
0.261248,-3.73457,6,1.52917,0.306943,3,0.842491,-0.166228,3.2,1.1434,-9.39304,3.55,
0.819058,4.53577,5,0.261239,-0.51011,3.5,1.0497,0.57633,3.6,0.958969,-1.72126,3.39,
0.36292,-0.431421,4,1.40763,0.288252,2.5,1.14072,0.56264,3.7,0.838358,-1.57552,3.52,
3.24794,2.0938,5,1.45281,-1.9621,1,1.22739,-1.04578,3.8,0.953888,0.0240827,3.85,
0.528366,0.0900907,6,1.12821,-1.24733,4.5,0.883531,-0.994063,3.9,0.935509,1.72224,3.34,
2.02834,0.201577,2,1.50012,0.651206,4.5,0.657564,0.130895,2.5,1.00002,-0.0111024,3.25,
0.803483,-2.61957,4,1.09436,-0.301888,3.5,1.02474,-1.31912,4.8,0.902575,-0.261215,3.6,
1.15137,0.8586,4,1.04628,0.151889,6,1.03911,-1.35352,3.5,0.963024,-4.30451,3.64,
0.183314,6.10652,1,0.580736,-0.150384,3,1.04131,-1.5095,4.5,1.04868,0.283161,3.37,
0.0556034,-1.33924,5,0.959524,0.507597,4,0.967751,0.854215,3.2,1.01905,-2.17324,3.16,
3.79025,-0.0716932,5,0.613236,0.318425,4,0.773929,-2.77632,2.6,0.968494,0.0824312,3.68,
0.969055,-0.762221,4,0.730528,-0.675299,3.5,1.504,0.0211376,4.5,1.00921,-0.359293,3.48,
1.859,0.0489277,1,0.21403,1.23899,4,0.288091,-0.257406,3.5,1.07057,-1.66424,3.68,
0.551062,0.336996,3,1.21805,-27.6112,4.5,1.33798,-0.502872,3.8,0.996358,-0.836783,3.74,
0.197793,-0.341177,4,1.07481,-0.963341,1.5,1.15456,2.96921,3.8,0.95311,-45.8124,3.21,
1.63748,0.846005,2,0.85488,-1.28705,2,0.894736,-0.450584,2.6,1.04222,-0.605553,3.36,
0.0268659,0.338822,5,2.0587,-8.77525,4,0.89954,-5.1499,4.1,0.868444,-0.892471,3.45,
0.135078,-0.649771,4,0.37835,-0.376532,4.5,0.877025,-34.9741,3,0.962147,3.53278,3.31,
0.0271292,0.821808,2,0.927592,-1.4629,5,0.967897,1.56571,2.7,1.09797,7.02449,3.37,
1.2274,31.8678,3,2.216,0.41623,4,0.755648,-0.550162,4.5,0.98634,0.171527,3.64,
0.0500991,1.41013,4,0.859801,0.710304,5,0.843579,10.9627,4.2,1.12081,1.80507,3.47,
0.277476,15.7394,6,0.646352,0.612578,3,1.00294,-7.88258,3.6,0.914291,0.627529,3.81,
1.94569,-0.688901,4,1.47366,45.9175,4,0.729939,-0.156321,3.4,1.05472,-3.90394,3.36,
0.885608,4.07265,4,1.20168,0.186103,2.5,1.04782,9.01673,3.2,1.13899,5.01147,3.54,
1.229,3.11011,3,0.113225,0.138925,3,1.13962,-1.01873,3.5,0.97404,-0.936293,3.45,
1.65179,0.702701,4,1.17838,28.437,3.5,0.67599,-0.234738,4,1.15489,-7.41605,3.4,
0.558229,-0.221385,3,0.815839,0.168307,1.5,0.851563,1.91464,4.7,0.789877,-1.28741,3.46,
2.20052,-0.709476,6,1.30394,1.4283,5.5,0.846374,-0.419747,3.5,0.832368,1.31341,3.48,
0.0488277,-1.62765,4,0.0719183,4.8678,4,0.9921,0.356846,4.3,1.22547,-0.70143,3.44,
0.746091,12.1078,3,0.998304,-0.218888,3,0.634381,-1.0767,4,1.14895,2.49285,3.59,
3.87584,-3.56039,4,1.10834,0.635597,2,1.22299,0.397429,2.8,0.818841,0.0804435,3.3,
0.163085,-7.84938,5,0.864048,-3.12494,3.5,0.902827,-0.861746,3.3,1.0623,0.622356,3.2,
0.121824,0.141158,3,0.421373,7.02932,3,1.32434,0.366239,2.7,1.05618,-2.40588,3.72,
0.30422,0.678145,3,0.97866,0.986866,4,1.11928,-0.20154,3.9,0.86573,0.499444,3.56,
0.143151,-0.374761,3,0.693729,-2.04836,2,1.32823,-0.0512733,3.4,1.00643,0.69209,3.52,
2.93271,1.91462,1,0.12764,-6.87276,5.5,1.42676,-0.634825,3.4,0.947564,-0.54861,3.44,
0.962149,2.44438,4,0.359321,0.529026,4.5,1.15513,-1.73532,3.8,0.891482,1.51489,3.45,
0.120089,-0.191951,6,1.42736,-2.25109,2,1.10681,0.578523,3.8,1.03959,-0.111598,3.55,
0.0982207,2.52113,1,1.12158,0.260709,4.5,1.03534,2.1699,3.6,1.1621,1.7499,3.23,
0.0483626,-0.768277,1,0.386246,-0.879057,4,0.904468,-0.00749078,4,0.893611,2.569,3.58,
0.386074,1.12226,5,2.07487,-1.57396,6,0.89852,0.705665,4.1,1.00305,0.463385,3.38,
1.41095,0.564152,1,0.947593,1.50161,2.5,1.49447,-0.404909,3.2,1.01751,0.351295,3.69,
0.057108,0.744486,4,0.488211,-0.766718,2,0.566478,0.478125,3.4,0.866516,-0.450117,3.3,
0.0586447,0.203032,6,0.884197,7.47879,3.5,1.23075,-0.417693,3.4,1.002,0.932024,3.56,
1.84032,0.122863,4,0.352817,0.0175104,3.5,0.716081,0.447922,3.3,1.05574,-0.232034,3.07,
0.754676,1.52755,4,0.458707,1.72621,5.5,1.04596,1.59743,4.7,0.948361,2.18414,3.28,
0.496769,-1.34847,3,3.43991,0.069054,1,0.727036,-7.38129,3.2,0.939162,0.834901,3.37,
0.877253,-0.930979,5,1.10744,0.126333,3.5,0.993211,127.295,4.3,0.848766,0.464526,3.32,
1.06584,-0.0956278,5,1.77275,-1.56816,4,0.96191,2.74588,4.2,1.05587,0.27846,3.54,
0.561025,-0.724674,1,2.43311,0.542869,3.5,2.16436,0.0216696,3.3,0.967002,-0.394702,3.48,
0.330439,0.681974,6,0.61456,0.204834,3,0.953252,-5.70454,3.8,1.11921,8.80064,3.25,
2.31325,1.16169,5,1.58076,1.71283,3.5,1.0885,-0.196865,4.3,0.950955,-0.6146,3.7,
0.0390362,0.20548,3,0.693628,-0.872613,3,0.910671,-0.0821159,3,0.970139,0.0965006,3.55,
1.47576,-1.18374,6,1.11996,-0.64898,5.5,0.533777,0.16371,3.6,0.862978,-1.77408,3.56,
0.668675,-3.90187,6,0.544993,0.37051,3,0.529835,12.2217,4.5,1.0872,0.121056,3.58,
0.341643,2.60983,6,0.884796,-4.30686,1.5,1.64224,0.214351,3.1,0.87451,0.504587,3.38,
0.200476,-0.114146,5,0.548469,-0.0448393,4,0.879204,-0.13558,3.5,1.0416,-10.2275,3.33,
0.338065,-1.73065,2,1.64583,-4.97211,2.5,0.535633,-0.0350224,3.1,0.817611,-0.769971,3.69,
0.0910197,4.18625,2,0.436261,-0.819557,2.5,1.35978,-0.419292,3.6,1.0666,-0.390265,3.28,
0.0485706,0.991865,6,0.346851,11.9478,3,1.61684,0.432583,4.5,0.948303,8.65832,3.39,
1.56865,0.137848,5,0.418675,-1.25086,4.5,0.71432,7.93333,4,1.06727,0.779271,3.58,
2.21851,-3.70456,4,0.362778,0.0100572,3.5,1.25923,-0.345665,3.4,1.024,4.00246,3.46,
0.857754,-1.23112,6,1.38275,-1.10221,3,1.03101,-0.676539,4.4,0.868299,43.0754,3.35,
0.586931,2.75353,5,2.37514,0.575632,3,0.976937,-2.91709,3.8,1.18396,-1.09025,3.53,
0.258505,0.642196,2,1.30955,-3.95896,2,0.571455,0.189149,4.6,1.05258,-0.113338,3.65,
0.390038,-0.593567,1,0.375151,-1.11744,3,0.992799,-1.28281,3.6,0.893794,-0.947934,3.79,
3.58683,8.4573,4,1.54823,-0.509518,5,0.982617,0.588075,3.7,1.02451,-0.847571,3.77,
1.66251,1.64998,3,0.975484,-0.325764,3,0.779833,0.147758,3.7,1.03982,0.717119,3.6,
0.245657,-0.438192,2,0.362628,0.781024,4,1.08471,0.58779,3,0.998928,0.232626,3.45,
0.88589,-1.76316,1,1.48363,-0.724461,2.5,1.24851,2.08221,3.3,1.043,16.3407,3.14,
1.15088,1.50989,5,0.0254223,2.20284,3.5,1.25487,-0.720394,3.5,1.06012,-0.27602,3.81,
0.262647,24.0085,4,1.08765,6.46262,4,0.853262,-1.06311,3.8,1.04684,0.213933,3.56,
2.00556,0.422624,6,0.672303,1.89282,3,1.03806,14.3539,3.5,1.04128,1.46899,3.37,
3.42337,0.137521,2,0.754229,7.143,4,1.19374,-2.13421,3.5,0.996318,-1.20791,3.66,
0.0434545,3.1256,4,0.410795,2.16438,3.5,1.03763,0.636972,2.5,0.878989,-1.71083,3.64,
1.77255,5.68838,6,1.13423,-0.279326,4,0.980283,-5.74567,3.6,0.918787,1.50501,3.33,
0.0472382,-3.44738,2,0.498248,0.20927,3.5,0.942292,0.325923,2.7,0.940048,5.25014,3.68,
2.59679,-0.326649,4,0.544686,-1.85277,3.5,1.16085,0.055649,3.4,0.980902,-0.898375,3.55,
1.66327,0.377716,3,0.532016,-0.13133,3.5,0.89112,16.0599,4.2,1.23365,-0.40063,3.52,
0.0181193,-0.372542,4,1.48218,1.33045,3,0.881689,1.26237,3,1.14946,-0.308868,3.42,
0.357943,-1.31306,5,1.62389,-3.1435,4,1.1733,-1.02053,3.8,1.03392,-0.525027,3.27,
0.145701,-1.70175,5,0.63926,-18.5666,2.5,1.1839,0.602404,3.3,0.977679,5.62155,2.97,
0.907405,1.08891,5,1.13362,36.8585,3,1.1093,-0.972091,3.8,1.02025,-2.17712,3.55,
3.97652,1.32584,5,0.327631,0.853834,3.5,2.1731,2.80233,3.7,1.14318,0.367379,3.52,
0.507007,-0.878523,3,2.01236,0.403876,3,0.907269,-0.0954837,2.8,1.06262,0.874808,3.34,
0.0825068,-1.36279,1,0.489116,-0.219052,1.5,1.70879,3.18036,3.6,1.03795,-1.12662,3.56,
0.282846,0.625632,2,1.16795,-2.22254,3.5,0.973298,2.41279,3.7,0.996404,-0.940005,3.45,
0.799921,-4.58389,6,0.687489,-0.447344,5,0.542064,1.65572,3.7,0.950966,-1.93935,3.66,
0.251504,-1.85833,2,1.20727,-0.0106059,2.5,0.874255,0.654355,3.9,1.07278,5.81007,3.34,
0.0802542,0.197537,2,0.652182,0.232614,2,1.4762,0.256685,3.7,1.04763,0.130527,3.69,
1.41851,-2.56741,6,0.112187,-1.76518,3.5,0.77358,-4.57427,4.1,0.829504,0.654355,3.4,
2.21128,0.177826,1,0.260231,1.63695,3,0.729489,0.253125,2.4,1.09432,-0.831583,3.49,
0.556008,0.361518,3,0.141816,0.754923,6,0.523739,-2.34318,4.2,1.17474,1.64903,3.52,
0.796318,-0.917533,6,0.257737,0.8841,4,0.768606,1.57024,2.8,1.04723,-0.568426,3.47,
0.365337,11.2924,4,0.110089,0.159264,2,0.744023,-3.88731,3.7,0.896497,-0.186232,3.46,
0.543359,-0.255117,5,2.05844,0.400979,3.5,0.729548,-1.19716,3.3,1.01273,-42.4442,3.92,
0.135442,0.792293,3,1.77813,0.225221,4,1.58726,0.00613316,2.8,0.982823,-68.902,3.29,
2.73814,-1.35952,2,0.354384,-18.1486,3.5,1.05439,0.180718,3.7,1.15312,-1.16515,3.43,
0.508414,0.79382,6,0.913822,-0.231955,4,0.968935,-2.73424,3.9,0.908471,3.07096,3.45,
0.402167,-0.452547,3,0.615405,0.936174,1,1.19834,0.495631,3.1,0.838263,-14.8322,3.63,
0.218423,5.5357,3,0.734019,2.95659,2.5,1.23177,-3.24856,3.4,1.07049,-0.208588,3.36,
1.13488,-2.61577,4,0.409818,-0.32213,1,1.02069,3.53023,4.1,0.888869,0.546753,3.65,
0.10303,-0.311109,5,0.581034,2.72083,5,1.13502,0.704103,3.5,1.1539,0.618718,3.5,
0.0506662,0.105883,1,0.179026,-0.119956,3,0.851685,-0.473625,4.2,0.885252,-0.667212,3.36,
0.866638,3.56485,2,0.99156,0.169778,6,1.18254,0.275808,3.1,1.10795,2.8521,3.68,
0.624635,-0.816717,4,0.892218,-0.602138,2,0.876294,15.847,3.7,1.30296,-0.0430218,3.62,
0.59548,67.3593,3,0.952596,-0.252853,2.5,1.27765,24.9367,3.3,0.975566,-0.23307,3.39,
0.063323,-0.780921,6,0.381114,-0.21951,3.5,0.607164,3.85499,3.1,1.11612,0.112636,3.51,
0.372764,-0.50723,2,1.15691,0.537818,2.5,1.06382,1.41337,3.1,0.775658,2.35726,3.54,
0.676536,2.14296,4,0.386618,3.93375,1.5,0.914999,1.54466,2.4,0.973619,-0.746535,3.75,
1.44299,-1.97707,5,0.287481,0.0123526,2.5,1.24973,-0.0245117,3.9,0.965468,0.197318,3.67,
1.12838,0.122543,1,0.605796,-0.872943,5.5,0.450207,0.720366,3.8,1.04992,-0.166023,3.29,
0.259912,7.64595,6,0.916566,0.726134,3.5,1.07893,-0.829953,3.9,0.938674,1.56094,3.86,
1.19645,2.59967,5,0.814236,-22.4354,3,0.754782,1.4239,4.5,0.982189,0.676146,3.35,
4.02922,-0.565275,2,0.141946,4.15984,5.5,0.974576,0.589769,4,0.872433,-2.61933,3.52,
0.331497,0.606103,2,1.60787,-1.45973,4,1.44729,-0.0149373,4.3,1.0436,0.159331,3.58,
2.35056,-3.24801,2,3.21329,5.34018,2.5,0.871734,-0.278503,3.9,0.860843,0.302177,3.81,
2.02828,0.439235,4,0.750779,0.0776181,4.5,0.75149,-5.65457,2,1.15686,-0.241591,3.61,
2.13646,-0.975981,1,0.457391,0.182185,4.5,0.893689,-0.294798,3.1,1.08576,2.45857,3.4,
0.324535,3.54941,2,0.0470958,-1.04451,3,0.837746,-5.01148,3,0.946449,-0.164146,3.77,
0.211134,-0.193003,2,0.938958,-10.0924,3,0.85138,0.235205,3.8,1.09644,1.84538,3.65,
0.722322,-1.54169,2,0.441062,-17.5924,2,1.48968,13.1786,3.2,1.0708,7.85847,3.59,
0.202865,0.162731,4,1.02477,1.15235,5.5,1.61388,-0.505001,4.2,0.957658,0.443434,3.81,
1.70349,-1.35942,3,1.55695,0.193005,2.5,0.954539,3.04685,3.2,0.849918,2.23873,3.32,
0.939111,-0.565423,2,0.612172,-16.509,5.5,0.634664,-0.276213,3.6,0.940221,-1.611,3.28,
2.25355,-0.405691,1,0.519756,-0.213275,4.5,0.905296,0.589199,3.2,0.941611,-0.923634,3.7,
0.542907,-0.335693,6,1.75338,-0.950268,3.5,1.022,0.293289,2.6,1.06545,1.78373,3.59,
0.308802,0.496241,5,1.24073,0.883137,3.5,1.69336,0.724865,3.4,1.04111,-1.45419,3.91,
0.186844,2.49224,3,1.70299,-0.572302,3.5,0.964296,3.4659,3.4,1.04217,3.23803,3.46,
0.0308414,-0.220416,3,0.253665,0.286954,5.5,0.82291,32.7266,2.6,0.903252,-0.320371,3.78,
0.63393,1.77274,3,0.39825,-0.107684,3,1.11107,-3.73593,2.9,1.14817,-0.414099,3.51,
0.441279,15.5566,2,0.668146,0.414006,3.5,0.894422,-1.46166,2.7,1.15534,-0.366133,3.61,
0.0949825,-1.56712,6,0.865571,-1.62588,3,0.803758,0.391571,3.3,0.915403,1.47156,3.58,
1.87895,0.181247,3,2.07019,0.243564,3.5,1.07397,-0.317371,2.8,0.8902,-0.201377,3.32,
1.37489,-0.310559,2,1.22009,-0.550393,2,0.836501,0.815461,3.7,0.91877,1.03731,3.69,
2.3142,0.30401,6,1.17125,0.221646,2.5,0.696976,-0.387334,2.7,1.04123,-0.81542,3.33,
0.451511,-4.97676,3,1.1014,4.41419,5.5,0.787096,0.16496,3.5,1.09684,-1.06548,3.51,
0.721693,0.38776,4,1.9452,-1.62615,3.5,0.772805,1.88478,3.4,0.933338,-0.241072,3.41,
1.00793,0.500423,6,2.61187,0.12246,3,1.06677,-4.65949,3.4,0.933225,-1.27194,3.62,
1.01244,-0.650199,1,1.15075,-1.36507,2.5,0.763096,2.32653,3.8,0.937748,0.76261,3.49,
0.994941,0.0181291,5,1.09455,-8.4755,2.5,0.98102,-0.415184,4.1,0.832904,-0.221583,3.53,
1.24095,-0.919199,6,1.68827,1.56387,2,0.819861,0.850115,3.7,0.889,-0.825409,3.38,
1.67246,0.52987,2,2.64967,2.88609,3,1.077,-1.53305,2.9,1.14493,-2.66723,3.57,
1.66062,-1.95167,6,0.243659,-0.0706914,4,0.601398,-0.346711,3.3,0.9395,0.409822,3.33,
1.50534,3.32772,2,0.971711,-0.206298,3.5,0.917004,1.78772,3.3,0.98408,1.34674,3.57,
0.137694,4.39201,4,0.478729,-0.0869599,3.5,0.958372,15.366,3.4,1.20031,-0.0918157,3.4,
2.7137,-1.16719,3,0.390366,1.59885,2.5,1.3556,0.416238,4.2,1.1155,1.41016,3.74,
0.394734,0.774849,5,0.117516,-0.26441,1.5,1.18075,-2.36154,3.2,0.851238,1.44314,3.69,
0.0644282,-1.3826,2,1.07859,1.46321,3.5,1.49217,-23.364,3.5,1.12124,-0.945382,3.03,
0.492257,-1.91011,2,0.954731,2.02034,1.5,1.42515,0.326628,3,0.958389,-0.795889,3.24,
